STORM ID,NAME,YEAR,MONTH,DAY,HOUR,CAT,LAT,LON,INT,PRES
AL012014,ARTHUR,2014,7,1,0,TD,27.7N,78.9W,30,1008
AL012014,ARTHUR,2014,7,1,600,TD,27.5N,79.1W,30,1007
AL012014,ARTHUR,2014,7,1,1200,TS,27.5N,79.2W,35,1005
AL012014,ARTHUR,2014,7,1,1800,TS,27.7N,79.3W,40,1003
AL012014,ARTHUR,2014,7,2,0,TS,27.9N,79.2W,45,999
AL012014,ARTHUR,2014,7,2,600,TS,28.2N,79.1W,50,995
AL012014,ARTHUR,2014,7,2,1200,TS,28.7N,79.0W,55,995
AL012014,ARTHUR,2014,7,2,1800,TS,29.4N,79.1W,60,994
AL012014,ARTHUR,2014,7,3,0,H1,30.1N,79.2W,65,987
AL012014,ARTHUR,2014,7,3,600,H1,30.9N,79.1W,70,984
AL012014,ARTHUR,2014,7,3,1200,H1,31.8N,78.8W,80,981
AL012014,ARTHUR,2014,7,3,1800,H1,32.9N,78.3W,80,978
AL012014,ARTHUR,2014,7,4,0,H2,34.0N,77.3W,85,975
AL012014,ARTHUR,2014,7,4,600,H2,35.3N,76.0W,85,973
AL012014,ARTHUR,2014,7,4,1200,H1,36.8N,74.4W,80,976
AL012014,ARTHUR,2014,7,4,1800,H1,38.4N,72.4W,70,978
AL012014,ARTHUR,2014,7,5,0,H1,40.2N,69.7W,65,976
AL012014,ARTHUR,2014,7,5,600,TS,42.3N,67.6W,60,981
AL012014,ARTHUR,2014,7,5,1200,EX,44.1N,66.5W,60,982
AL012014,ARTHUR,2014,7,5,1800,EX,45.9N,65.3W,55,980
AL012014,ARTHUR,2014,7,6,0,EX,47.1N,64.0W,50,981
AL012014,ARTHUR,2014,7,6,600,EX,47.6N,62.4W,45,982
AL012014,ARTHUR,2014,7,6,1200,EX,48.5N,60.2W,40,986
AL012014,ARTHUR,2014,7,6,1800,EX,50.3N,58.1W,35,989
AL012014,ARTHUR,2014,7,7,0,EX,52.3N,56.4W,35,988
AL012014,ARTHUR,2014,7,7,600,EX,54.2N,55.4W,35,985
AL012014,ARTHUR,2014,7,7,1200,EX,56.0N,54.7W,35,984
AL012014,ARTHUR,2014,7,7,1800,EX,57.3N,54.2W,40,985
AL012014,ARTHUR,2014,7,8,0,EX,58.1N,54.1W,45,988
AL012014,ARTHUR,2014,7,8,600,EX,58.9N,54.7W,40,991
AL012014,ARTHUR,2014,7,8,1200,EX,59.4N,56.1W,35,993
AL012014,ARTHUR,2014,7,8,1800,EX,60.0N,57.0W,30,995
AL012014,ARTHUR,2014,7,9,0,EX,60.3N,56.7W,30,997
AL012014,ARTHUR,2014,7,9,600,EX,60.1N,56.2W,25,1001
AL012014,ARTHUR,2014,7,9,1200,EX,59.8N,55.7W,25,1005
AL012014,ARTHUR,2014,7,9,1800,EX,59.5N,55.0W,25,1008
AL022014,TWO,2014,7,21,1200,TD,11.4N,41.6W,30,1012
AL022014,TWO,2014,7,21,1800,TD,11.6N,43.1W,30,1012
AL022014,TWO,2014,7,22,0,TD,11.9N,44.4W,30,1012
AL022014,TWO,2014,7,22,600,TD,12.1N,45.7W,30,1012
AL022014,TWO,2014,7,22,1200,TD,12.4N,47.2W,30,1012
AL022014,TWO,2014,7,22,1800,TD,12.8N,48.8W,30,1012
AL022014,TWO,2014,7,23,0,TD,13.2N,50.4W,30,1012
AL022014,TWO,2014,7,23,600,TD,13.7N,52.2W,30,1012
AL022014,TWO,2014,7,23,1200,TD,14.0N,55.0W,30,1012
AL032014,BERTHA,2014,8,1,0,TS,12.2N,54.6W,40,1007
AL032014,BERTHA,2014,8,1,600,TS,13.0N,56.2W,40,1007
AL032014,BERTHA,2014,8,1,1200,TS,13.8N,58.1W,45,1006
AL032014,BERTHA,2014,8,1,1800,TS,14.5N,60.3W,45,1006
AL032014,BERTHA,2014,8,2,0,TS,15.2N,62.3W,45,1007
AL032014,BERTHA,2014,8,2,600,TS,15.9N,64.1W,40,1008
AL032014,BERTHA,2014,8,2,1200,TS,16.7N,65.9W,40,1009
AL032014,BERTHA,2014,8,2,1800,TS,17.9N,67.6W,40,1010
AL032014,BERTHA,2014,8,3,0,TS,19.2N,69.0W,40,1011
AL032014,BERTHA,2014,8,3,600,TS,20.3N,70.4W,40,1012
AL032014,BERTHA,2014,8,3,1200,TS,21.4N,71.6W,40,1013
AL032014,BERTHA,2014,8,3,1800,TS,22.7N,72.5W,45,1012
AL032014,BERTHA,2014,8,4,0,TS,24.1N,73.1W,55,1007
AL032014,BERTHA,2014,8,4,600,TS,25.4N,73.5W,60,1004
AL032014,BERTHA,2014,8,4,1200,H1,26.8N,73.6W,70,998
AL032014,BERTHA,2014,8,4,1800,H1,28.5N,73.6W,70,999
AL032014,BERTHA,2014,8,5,0,H1,30.5N,73.4W,65,1001
AL032014,BERTHA,2014,8,5,600,TS,32.5N,73.2W,55,1003
AL032014,BERTHA,2014,8,5,1200,TS,34.2N,72.7W,50,1005
AL032014,BERTHA,2014,8,5,1800,TS,35.5N,71.2W,45,1006
AL032014,BERTHA,2014,8,6,0,TS,36.8N,69.3W,45,1007
AL032014,BERTHA,2014,8,6,600,TS,38.1N,66.9W,45,1007
AL032014,BERTHA,2014,8,6,1200,TS,39.4N,64.1W,45,1006
AL032014,BERTHA,2014,8,6,1800,EX,40.8N,61.3W,45,1002
AL032014,BERTHA,2014,8,7,0,EX,42.1N,58.4W,50,996
AL032014,BERTHA,2014,8,7,600,EX,43.4N,55.6W,45,998
AL032014,BERTHA,2014,8,7,1200,EX,44.6N,52.5W,40,999
AL032014,BERTHA,2014,8,7,1800,EX,46.0N,49.5W,40,1000
AL032014,BERTHA,2014,8,8,0,EX,47.4N,46.6W,35,1001
AL032014,BERTHA,2014,8,8,600,EX,47.9N,43.0W,35,1001
AL032014,BERTHA,2014,8,8,1200,EX,47.5N,39.4W,35,1002
AL032014,BERTHA,2014,8,8,1800,EX,46.9N,34.9W,35,1002
AL032014,BERTHA,2014,8,9,0,EX,47.0N,29.0W,35,1003
AL032014,BERTHA,2014,8,9,600,EX,47.1N,22.0W,35,1003
AL032014,BERTHA,2014,8,9,1200,EX,47.5N,15.0W,35,1003
AL042014,CRISTOBAL,2014,8,23,1800,TD,21.5N,72.2W,30,1005
AL042014,CRISTOBAL,2014,8,24,0,TD,22.0N,72.5W,30,1004
AL042014,CRISTOBAL,2014,8,24,600,TS,22.6N,72.9W,35,1002
AL042014,CRISTOBAL,2014,8,24,1200,TS,23.3N,73.0W,40,1001
AL042014,CRISTOBAL,2014,8,24,1800,TS,24.0N,73.0W,45,1001
AL042014,CRISTOBAL,2014,8,25,0,TS,24.2N,73.0W,45,998
AL042014,CRISTOBAL,2014,8,25,600,TS,24.4N,72.9W,45,996
AL042014,CRISTOBAL,2014,8,25,1200,TS,24.7N,72.7W,50,993
AL042014,CRISTOBAL,2014,8,25,1800,TS,24.9N,72.4W,50,992
AL042014,CRISTOBAL,2014,8,26,0,H1,25.1N,72.1W,65,989
AL042014,CRISTOBAL,2014,8,26,600,H1,25.6N,72.0W,65,989
AL042014,CRISTOBAL,2014,8,26,1200,H1,26.7N,71.8W,65,988
AL042014,CRISTOBAL,2014,8,26,1800,H1,28.1N,71.4W,65,987
AL042014,CRISTOBAL,2014,8,27,0,H1,29.5N,71.5W,70,983
AL042014,CRISTOBAL,2014,8,27,600,H1,30.6N,72.0W,70,983
AL042014,CRISTOBAL,2014,8,27,1200,H1,31.6N,72.2W,70,983
AL042014,CRISTOBAL,2014,8,27,1800,H1,32.3N,71.8W,65,984
AL042014,CRISTOBAL,2014,8,28,0,H1,33.5N,70.7W,65,984
AL042014,CRISTOBAL,2014,8,28,600,H1,34.8N,69.0W,65,982
AL042014,CRISTOBAL,2014,8,28,1200,H1,36.3N,67.1W,70,979
AL042014,CRISTOBAL,2014,8,28,1800,H1,37.5N,63.6W,75,971
AL042014,CRISTOBAL,2014,8,29,0,H1,39.1N,58.8W,75,965
AL042014,CRISTOBAL,2014,8,29,600,H1,41.2N,53.9W,70,967
AL042014,CRISTOBAL,2014,8,29,1200,H1,44.2N,49.0W,65,970
AL042014,CRISTOBAL,2014,8,29,1800,H1,46.7N,45.9W,65,972
AL042014,CRISTOBAL,2014,8,30,0,H1,48.6N,42.8W,65,974
AL042014,CRISTOBAL,2014,8,30,600,H1,49.9N,39.5W,65,974
AL042014,CRISTOBAL,2014,8,30,1200,EX,51.3N,36.2W,60,971
AL042014,CRISTOBAL,2014,8,30,1800,EX,54.0N,32.0W,60,971
AL042014,CRISTOBAL,2014,8,31,0,EX,58.0N,28.9W,60,971
AL042014,CRISTOBAL,2014,8,31,600,EX,61.0N,27.0W,60,963
AL042014,CRISTOBAL,2014,8,31,1200,EX,62.0N,26.0W,60,964
AL042014,CRISTOBAL,2014,8,31,1800,EX,63.0N,24.5W,55,968
AL042014,CRISTOBAL,2014,9,1,0,EX,64.0N,22.0W,50,974
AL042014,CRISTOBAL,2014,9,1,600,EX,65.0N,19.5W,50,978
AL042014,CRISTOBAL,2014,9,1,1200,EX,66.0N,17.0W,45,980
AL042014,CRISTOBAL,2014,9,1,1800,EX,67.0N,15.4W,45,982
AL042014,CRISTOBAL,2014,9,2,0,EX,68.0N,15.0W,40,984
AL042014,CRISTOBAL,2014,9,2,600,EX,69.0N,15.0W,35,985
AL052014,DOLLY,2014,9,1,1800,TD,20.0N,93.2W,30,1009
AL052014,DOLLY,2014,9,2,0,TS,21.3N,93.4W,35,1007
AL052014,DOLLY,2014,9,2,600,TS,22.3N,94.3W,40,1005
AL052014,DOLLY,2014,9,2,1200,TS,22.8N,95.6W,45,1005
AL052014,DOLLY,2014,9,2,1800,TS,22.2N,96.7W,40,1003
AL052014,DOLLY,2014,9,3,0,TS,22.0N,97.3W,40,1001
AL052014,DOLLY,2014,9,3,600,TS,21.9N,98.0W,35,1004
AL062014,EDOUARD,2014,9,11,1200,TD,15.8N,36.5W,30,1008
AL062014,EDOUARD,2014,9,11,1800,TD,16.5N,37.7W,30,1007
AL062014,EDOUARD,2014,9,12,0,TS,17.2N,39.2W,35,1006
AL062014,EDOUARD,2014,9,12,600,TS,17.7N,40.8W,35,1005
AL062014,EDOUARD,2014,9,12,1200,TS,18.3N,42.3W,40,1000
AL062014,EDOUARD,2014,9,12,1800,TS,18.9N,43.6W,40,999
AL062014,EDOUARD,2014,9,13,0,TS,19.6N,44.8W,40,998
AL062014,EDOUARD,2014,9,13,600,TS,20.4N,45.7W,45,997
AL062014,EDOUARD,2014,9,13,1200,TS,21.4N,46.4W,45,996
AL062014,EDOUARD,2014,9,13,1800,TS,22.3N,47.0W,50,995
AL062014,EDOUARD,2014,9,14,0,TS,23.0N,47.9W,55,994
AL062014,EDOUARD,2014,9,14,600,TS,23.7N,49.0W,60,991
AL062014,EDOUARD,2014,9,14,1200,H1,24.4N,50.3W,70,985
AL062014,EDOUARD,2014,9,14,1800,H1,25.1N,51.5W,75,980
AL062014,EDOUARD,2014,9,15,0,H1,25.8N,52.7W,80,975
AL062014,EDOUARD,2014,9,15,600,H2,26.5N,54.0W,85,970
AL062014,EDOUARD,2014,9,15,1200,H2,27.0N,55.1W,90,966
AL062014,EDOUARD,2014,9,15,1800,H2,27.7N,56.1W,95,962
AL062014,EDOUARD,2014,9,16,0,H2,28.5N,56.7W,95,960
AL062014,EDOUARD,2014,9,16,600,H3,29.5N,57.3W,100,956
AL062014,EDOUARD,2014,9,16,1200,H3,30.6N,57.8W,105,955
AL062014,EDOUARD,2014,9,16,1800,H2,31.7N,57.7W,95,958
AL062014,EDOUARD,2014,9,17,0,H2,32.9N,57.0W,85,959
AL062014,EDOUARD,2014,9,17,600,H2,34.3N,56.0W,85,958
AL062014,EDOUARD,2014,9,17,1200,H1,35.7N,54.5W,80,957
AL062014,EDOUARD,2014,9,17,1800,H1,37.2N,52.4W,80,955
AL062014,EDOUARD,2014,9,18,0,H1,38.3N,49.5W,75,958
AL062014,EDOUARD,2014,9,18,600,H1,39.3N,46.7W,70,964
AL062014,EDOUARD,2014,9,18,1200,H1,39.9N,44.1W,70,969
AL062014,EDOUARD,2014,9,18,1800,H1,39.9N,42.1W,65,973
AL062014,EDOUARD,2014,9,19,0,TS,39.9N,40.1W,60,980
AL062014,EDOUARD,2014,9,19,600,TS,39.9N,38.9W,55,988
AL062014,EDOUARD,2014,9,19,1200,TS,39.5N,38.1W,45,994
AL072014,FAY,2014,10,11,600,TS,26.0N,65.0W,55,994
AL072014,FAY,2014,10,11,1200,TS,27.2N,65.3W,60,990
AL072014,FAY,2014,10,11,1800,TS,28.7N,65.4W,60,988
AL072014,FAY,2014,10,12,0,TS,30.2N,65.2W,60,987
AL072014,FAY,2014,10,12,600,H1,31.7N,64.9W,65,985
AL072014,FAY,2014,10,12,1200,H1,33.1N,63.9W,70,983
AL072014,FAY,2014,10,12,1800,TS,33.6N,61.9W,60,986
AL072014,FAY,2014,10,13,0,TS,33.9N,59.0W,50,990
AL082014,GONZALO,2014,10,12,0,TD,16.4N,55.9W,30,1010
AL082014,GONZALO,2014,10,12,600,TD,16.4N,56.9W,30,1008
AL082014,GONZALO,2014,10,12,1200,TS,16.4N,57.9W,35,1006
AL082014,GONZALO,2014,10,12,1800,TS,16.4N,58.8W,40,1004
AL082014,GONZALO,2014,10,13,0,TS,16.5N,59.7W,45,1001
AL082014,GONZALO,2014,10,13,600,TS,16.7N,60.6W,55,996
AL082014,GONZALO,2014,10,13,1200,H1,17.0N,61.5W,65,992
AL082014,GONZALO,2014,10,13,1800,H1,17.6N,62.4W,70,988
AL082014,GONZALO,2014,10,14,0,H1,18.3N,63.2W,80,983
AL082014,GONZALO,2014,10,14,600,H2,19.1N,64.0W,90,976
AL082014,GONZALO,2014,10,14,1200,H2,19.9N,64.8W,95,973
AL082014,GONZALO,2014,10,14,1800,H3,20.8N,65.5W,100,968
AL082014,GONZALO,2014,10,15,0,H4,21.7N,66.2W,115,956
AL082014,GONZALO,2014,10,15,600,H4,22.5N,67.0W,115,953
AL082014,GONZALO,2014,10,15,1200,H4,23.1N,67.7W,115,949
AL082014,GONZALO,2014,10,15,1800,H3,23.8N,68.3W,110,953
AL082014,GONZALO,2014,10,16,0,H3,24.4N,68.6W,110,953
AL082014,GONZALO,2014,10,16,600,H4,25.0N,68.7W,115,948
AL082014,GONZALO,2014,10,16,1200,H4,25.6N,68.7W,125,940
AL082014,GONZALO,2014,10,16,1800,H4,26.5N,68.3W,125,942
AL082014,GONZALO,2014,10,17,0,H4,27.4N,67.8W,120,942
AL082014,GONZALO,2014,10,17,600,H4,28.6N,67.2W,115,945
AL082014,GONZALO,2014,10,17,1200,H3,29.8N,66.5W,110,947
AL082014,GONZALO,2014,10,17,1800,H3,31.0N,65.7W,105,949
AL082014,GONZALO,2014,10,18,0,H2,32.2N,64.9W,95,952
AL082014,GONZALO,2014,10,18,600,H2,33.7N,63.9W,90,955
AL082014,GONZALO,2014,10,18,1200,H2,35.6N,62.6W,85,960
AL082014,GONZALO,2014,10,18,1800,H2,38.2N,60.9W,85,964
AL082014,GONZALO,2014,10,19,0,H2,41.2N,58.3W,85,965
AL082014,GONZALO,2014,10,19,600,H1,44.5N,54.8W,80,968
AL082014,GONZALO,2014,10,19,1200,H1,47.8N,50.1W,70,970
AL082014,GONZALO,2014,10,19,1800,H1,50.6N,44.8W,65,976
AL082014,GONZALO,2014,10,20,0,EX,52.6N,38.3W,55,982
AL082014,GONZALO,2014,10,20,600,EX,53.9N,30.9W,50,988
AL092014,HANNA,2014,10,22,0,TD,19.5N,93.3W,30,1000
AL092014,HANNA,2014,10,22,600,TD,19.5N,92.9W,30,1001
AL092014,HANNA,2014,10,22,1200,TD,19.4N,92.4W,30,1002
AL092014,HANNA,2014,10,22,1800,TD,19.3N,91.9W,30,1003
AL092014,HANNA,2014,10,27,0,TD,15.1N,82.0W,30,1006
AL092014,HANNA,2014,10,27,600,TS,15.0N,82.4W,35,1005
AL092014,HANNA,2014,10,27,1200,TS,14.9N,83.0W,35,1005
AL092014,HANNA,2014,10,27,1800,TD,14.9N,83.5W,30,1006
AL092014,HANNA,2014,10,28,0,TD,15.0N,84.3W,30,1007
AL012015,ANA,2015,5,9,600,TS,32.2N,77.5W,50,998
AL012015,ANA,2015,5,9,1200,TS,32.5N,77.8W,50,1001
AL012015,ANA,2015,5,9,1800,TS,32.7N,78.0W,45,1001
AL012015,ANA,2015,5,10,0,TS,33.1N,78.3W,45,1001
AL012015,ANA,2015,5,10,600,TS,33.5N,78.6W,40,1002
AL012015,ANA,2015,5,10,1200,TS,33.9N,78.8W,35,1002
AL012015,ANA,2015,5,10,1800,TD,34.3N,78.7W,30,1006
AL012015,ANA,2015,5,11,0,TD,34.7N,78.5W,30,1009
AL012015,ANA,2015,5,11,600,TD,35.5N,78.0W,30,1010
AL012015,ANA,2015,5,11,1200,TD,36.2N,77.3W,30,1012
AL012015,ANA,2015,5,11,1800,TD,37.0N,76.3W,30,1012
AL022015,BILL,2015,6,16,0,TS,27.0N,94.3W,45,1005
AL022015,BILL,2015,6,16,600,TS,27.6N,95.2W,45,1001
AL022015,BILL,2015,6,16,1200,TS,28.0N,96.0W,50,997
AL022015,BILL,2015,6,16,1800,TS,28.2N,96.7W,50,997
AL022015,BILL,2015,6,17,0,TS,29.1N,96.9W,40,998
AL022015,BILL,2015,6,17,600,TD,30.3N,97.1W,30,999
AL022015,BILL,2015,6,17,1200,TD,31.7N,97.4W,30,999
AL022015,BILL,2015,6,17,1800,TD,32.6N,97.5W,25,999
AL022015,BILL,2015,6,18,0,TD,33.5N,97.3W,25,1000
AL022015,BILL,2015,6,18,600,TD,34.2N,96.9W,25,1002
AL022015,BILL,2015,6,18,1200,TD,34.8N,96.3W,20,1003
AL032015,CLAUDETTE,2015,7,13,600,TD,36.0N,71.1W,30,1008
AL032015,CLAUDETTE,2015,7,13,1200,TS,36.8N,69.4W,40,1005
AL032015,CLAUDETTE,2015,7,13,1800,TS,37.6N,67.5W,45,1003
AL032015,CLAUDETTE,2015,7,14,0,TS,38.4N,65.7W,45,1004
AL032015,CLAUDETTE,2015,7,14,600,TS,39.4N,64.1W,45,1004
AL032015,CLAUDETTE,2015,7,14,1200,TS,40.7N,62.0W,45,1004
AL032015,CLAUDETTE,2015,7,14,1800,TS,42.0N,60.0W,40,1004
AL042015,DANNY,2015,8,18,600,TD,10.4N,34.8W,30,1009
AL042015,DANNY,2015,8,18,1200,TS,10.5N,35.9W,35,1008
AL042015,DANNY,2015,8,18,1800,TS,10.7N,37.1W,40,1006
AL042015,DANNY,2015,8,19,0,TS,10.9N,38.4W,45,1005
AL042015,DANNY,2015,8,19,600,TS,11.0N,39.5W,45,1003
AL042015,DANNY,2015,8,19,1200,TS,11.2N,40.6W,45,1002
AL042015,DANNY,2015,8,19,1800,TS,11.5N,41.5W,50,1001
AL042015,DANNY,2015,8,20,0,TS,11.7N,42.5W,55,1000
AL042015,DANNY,2015,8,20,600,TS,11.9N,43.5W,60,998
AL042015,DANNY,2015,8,20,1200,H1,12.3N,44.4W,65,995
AL042015,DANNY,2015,8,20,1800,H1,12.8N,45.3W,75,990
AL042015,DANNY,2015,8,21,0,H2,13.2N,46.2W,85,981
AL042015,DANNY,2015,8,21,600,H2,13.5N,47.0W,95,973
AL042015,DANNY,2015,8,21,1200,H3,13.8N,47.8W,110,960
AL042015,DANNY,2015,8,21,1800,H3,14.3N,48.6W,105,966
AL042015,DANNY,2015,8,22,0,H2,14.7N,49.4W,95,973
AL042015,DANNY,2015,8,22,600,H2,15.0N,50.3W,85,980
AL042015,DANNY,2015,8,22,1200,H1,15.3N,51.4W,75,985
AL042015,DANNY,2015,8,22,1800,H1,15.5N,52.7W,65,990
AL042015,DANNY,2015,8,23,0,TS,15.6N,54.0W,55,999
AL042015,DANNY,2015,8,23,600,TS,15.7N,55.3W,50,1001
AL042015,DANNY,2015,8,23,1200,TS,15.7N,56.7W,45,1002
AL042015,DANNY,2015,8,23,1800,TS,15.6N,58.2W,40,1004
AL042015,DANNY,2015,8,24,0,TS,15.6N,59.3W,40,1007
AL042015,DANNY,2015,8,24,600,TS,15.8N,60.4W,35,1008
AL042015,DANNY,2015,8,24,1200,TD,15.8N,61.3W,30,1009
AL052015,ERIKA,2015,8,24,1800,TS,14.3N,45.1W,40,1003
AL052015,ERIKA,2015,8,25,0,TS,14.4N,46.9W,40,1003
AL052015,ERIKA,2015,8,25,600,TS,14.7N,48.6W,40,1003
AL052015,ERIKA,2015,8,25,1200,TS,15.0N,50.2W,40,1003
AL052015,ERIKA,2015,8,25,1800,TS,15.3N,51.9W,35,1004
AL052015,ERIKA,2015,8,26,0,TS,15.7N,53.6W,35,1006
AL052015,ERIKA,2015,8,26,600,TS,15.9N,55.2W,35,1005
AL052015,ERIKA,2015,8,26,1200,TS,16.2N,56.8W,40,1005
AL052015,ERIKA,2015,8,26,1800,TS,16.4N,58.2W,40,1005
AL052015,ERIKA,2015,8,27,0,TS,16.6N,59.5W,40,1006
AL052015,ERIKA,2015,8,27,600,TS,16.5N,60.8W,45,1001
AL052015,ERIKA,2015,8,27,1200,TS,16.5N,62.2W,45,1004
AL052015,ERIKA,2015,8,27,1800,TS,16.6N,63.6W,45,1006
AL052015,ERIKA,2015,8,28,0,TS,17.2N,65.1W,45,1006
AL052015,ERIKA,2015,8,28,600,TS,17.5N,66.8W,45,1006
AL052015,ERIKA,2015,8,28,1200,TS,17.6N,68.6W,45,1008
AL062015,FRED,2015,8,30,0,TD,11.6N,17.5W,30,1007
AL062015,FRED,2015,8,30,600,TS,12.2N,18.4W,35,1005
AL062015,FRED,2015,8,30,1200,TS,13.1N,19.5W,45,1004
AL062015,FRED,2015,8,30,1800,TS,14.0N,20.7W,55,998
AL062015,FRED,2015,8,31,0,H1,14.6N,21.7W,65,992
AL062015,FRED,2015,8,31,600,H1,15.3N,22.5W,70,989
AL062015,FRED,2015,8,31,1200,H1,16.1N,23.3W,75,986
AL062015,FRED,2015,8,31,1800,H1,16.8N,24.1W,70,988
AL062015,FRED,2015,9,1,0,H1,17.4N,24.9W,65,991
AL062015,FRED,2015,9,1,600,TS,17.8N,25.7W,60,994
AL062015,FRED,2015,9,1,1200,TS,18.2N,26.7W,50,1000
AL062015,FRED,2015,9,1,1800,TS,18.7N,27.6W,45,1003
AL062015,FRED,2015,9,2,0,TS,19.1N,28.7W,45,1003
AL062015,FRED,2015,9,2,600,TS,19.3N,29.7W,40,1004
AL062015,FRED,2015,9,2,1200,TS,19.6N,30.5W,40,1005
AL062015,FRED,2015,9,2,1800,TS,20.0N,31.4W,35,1006
AL062015,FRED,2015,9,3,0,TS,20.4N,32.2W,35,1006
AL062015,FRED,2015,9,3,600,TS,20.7N,32.9W,40,1005
AL062015,FRED,2015,9,3,1200,TS,21.3N,33.7W,40,1005
AL062015,FRED,2015,9,3,1800,TS,21.8N,34.9W,35,1005
AL062015,FRED,2015,9,4,0,TS,21.9N,36.0W,35,1005
AL062015,FRED,2015,9,4,600,TS,22.0N,36.9W,35,1005
AL062015,FRED,2015,9,4,1200,TD,22.2N,37.9W,30,1005
AL062015,FRED,2015,9,4,1800,TD,22.4N,38.7W,30,1006
AL062015,FRED,2015,9,5,0,TS,22.7N,39.6W,35,1006
AL062015,FRED,2015,9,5,600,TS,23.0N,40.6W,35,1007
AL062015,FRED,2015,9,5,1200,TD,23.3N,41.5W,30,1008
AL062015,FRED,2015,9,5,1800,TD,23.5N,42.2W,30,1008
AL062015,FRED,2015,9,6,0,TD,23.8N,42.9W,30,1009
AL062015,FRED,2015,9,6,600,TD,24.5N,43.3W,30,1010
AL062015,FRED,2015,9,6,1200,TD,25.3N,43.2W,25,1010
AL072015,GRACE,2015,9,5,600,TD,12.0N,23.1W,25,1010
AL072015,GRACE,2015,9,5,1200,TD,12.2N,24.4W,30,1008
AL072015,GRACE,2015,9,5,1800,TS,12.3N,25.7W,35,1007
AL072015,GRACE,2015,9,6,0,TS,12.4N,26.9W,40,1005
AL072015,GRACE,2015,9,6,600,TS,12.5N,28.0W,45,1002
AL072015,GRACE,2015,9,6,1200,TS,12.7N,29.2W,50,1000
AL072015,GRACE,2015,9,6,1800,TS,12.9N,30.5W,45,1002
AL072015,GRACE,2015,9,7,0,TS,13.2N,31.9W,45,1002
AL072015,GRACE,2015,9,7,600,TS,13.5N,33.4W,45,1002
AL072015,GRACE,2015,9,7,1200,TS,13.7N,35.0W,40,1004
AL072015,GRACE,2015,9,7,1800,TS,13.8N,36.7W,40,1004
AL072015,GRACE,2015,9,8,0,TS,13.9N,38.4W,35,1005
AL072015,GRACE,2015,9,8,600,TS,14.0N,40.1W,35,1005
AL072015,GRACE,2015,9,8,1200,TD,14.0N,41.8W,30,1006
AL072015,GRACE,2015,9,8,1800,TD,14.0N,43.4W,30,1006
AL072015,GRACE,2015,9,9,0,TD,14.0N,44.9W,25,1006
AL072015,GRACE,2015,9,9,600,TD,14.0N,46.4W,25,1006
AL082015,HENRI,2015,9,8,1800,TD,30.8N,61.6W,30,1011
AL082015,HENRI,2015,9,9,0,TS,30.8N,61.4W,35,1009
AL082015,HENRI,2015,9,9,600,TS,30.8N,61.2W,35,1007
AL082015,HENRI,2015,9,9,1200,TS,30.8N,61.0W,40,1005
AL082015,HENRI,2015,9,9,1800,TS,30.9N,60.8W,45,1003
AL082015,HENRI,2015,9,10,0,TS,31.2N,60.8W,45,1003
AL082015,HENRI,2015,9,10,600,TS,31.6N,60.9W,45,1005
AL082015,HENRI,2015,9,10,1200,TS,32.2N,60.9W,40,1006
AL082015,HENRI,2015,9,10,1800,TS,33.2N,60.9W,40,1007
AL082015,HENRI,2015,9,11,0,TS,34.3N,60.7W,40,1009
AL082015,HENRI,2015,9,11,600,TS,35.7N,60.3W,40,1010
AL092015,NINE,2015,9,16,1200,TD,14.5N,43.7W,25,1009
AL092015,NINE,2015,9,16,1800,TD,15.0N,44.4W,25,1009
AL092015,NINE,2015,9,17,0,TD,15.3N,44.8W,25,1008
AL092015,NINE,2015,9,17,600,TD,15.6N,45.0W,30,1006
AL092015,NINE,2015,9,17,1200,TD,15.9N,45.1W,30,1006
AL092015,NINE,2015,9,17,1800,TD,16.3N,45.1W,25,1007
AL092015,NINE,2015,9,18,0,TD,16.8N,45.2W,25,1007
AL092015,NINE,2015,9,18,600,TD,17.3N,45.8W,25,1007
AL092015,NINE,2015,9,18,1200,TD,17.6N,46.6W,25,1007
AL092015,NINE,2015,9,18,1800,TD,17.9N,47.3W,25,1007
AL092015,NINE,2015,9,19,0,TD,18.1N,48.1W,25,1008
AL092015,NINE,2015,9,19,600,TD,18.3N,48.8W,25,1009
AL092015,NINE,2015,9,19,1200,TD,18.5N,49.4W,25,1009
AL102015,IDA,2015,9,18,600,TD,12.9N,35.7W,25,1007
AL102015,IDA,2015,9,18,1200,TD,13.2N,36.4W,25,1007
AL102015,IDA,2015,9,18,1800,TD,13.4N,37.0W,30,1006
AL102015,IDA,2015,9,19,0,TS,13.7N,37.6W,35,1005
AL102015,IDA,2015,9,19,600,TS,14.1N,38.4W,35,1005
AL102015,IDA,2015,9,19,1200,TS,14.6N,39.4W,35,1005
AL102015,IDA,2015,9,19,1800,TS,15.1N,40.6W,35,1005
AL102015,IDA,2015,9,20,0,TS,15.6N,41.9W,40,1004
AL102015,IDA,2015,9,20,600,TS,16.2N,43.1W,40,1004
AL102015,IDA,2015,9,20,1200,TS,16.9N,44.4W,40,1004
AL102015,IDA,2015,9,20,1800,TS,17.8N,45.6W,40,1003
AL102015,IDA,2015,9,21,0,TS,18.8N,46.5W,40,1003
AL102015,IDA,2015,9,21,600,TS,19.7N,47.3W,45,1002
AL102015,IDA,2015,9,21,1200,TS,20.5N,48.1W,45,1001
